,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMV1,XMV2,XMV3,XMV4,XMV6,XMV7,XMV8,XMV10,XMV11
260,0.297601671,3665.227665,4514.695034,9.358256876,32.79175315,47.92523434,2800.399153,64.23416858,122.8915005,0.389696407,92.58542175,51.40638056,2704.702917,24.61595049,50.33944737,3332.720634,22.91573079,67.29058702,-1.482910929,276.1934076,102.3710031,93.64085057,63.07915582,53.9412665,29.42003794,61.43639858,47.23217356,36.7289131,46.28171388,36.30358914,10.96977613
261,0.302088591,3663.685057,4535.093253,9.347659727,32.54404158,47.60827519,2800.490107,64.61654471,122.902831,0.397599382,92.54291466,50.83370873,2705.462998,25.04014128,49.53277637,3333.349283,22.86279261,67.32463364,0.645542461,276.0288334,102.3613706,93.46935407,63.03154254,53.99761291,29.92555613,61.2917648,47.93226647,36.69573123,46.27443868,36.15331247,11.15015155
262,0.299479412,3651.759282,4552.025572,9.29153307,32.98076662,48.01923389,2800.273526,64.85925726,122.903737,0.399709372,92.50148726,48.22488696,2705.046324,24.72522317,49.83075297,3332.164937,22.68645197,67.32657608,0.24756012,275.6992633,102.3953547,93.47156785,63.01039542,54.0191322,29.71812506,61.29034964,48.39818562,36.70753277,46.28279446,36.24585422,12.32219007
263,0.302590289,3668.614146,4508.399112,9.227047661,32.5421377,48.11387356,2800.66762,65.149784,122.9125734,0.405550238,92.60533819,50.60618803,2704.595187,24.70942892,48.67961374,3332.939719,22.90596363,67.31699179,-0.258835761,276.1662809,102.3725077,93.38492212,62.99904414,54.01874355,29.60024057,61.22153102,48.83216697,36.72829508,46.27444344,36.22895448,14.27854486
264,0.296886685,3667.760483,4529.432347,9.309347332,32.68665723,47.77481421,2801.94728,64.54160758,122.9014783,0.406678727,92.71414694,48.58935862,2706.628758,24.67191107,47.18814196,3334.533373,23.07916406,67.35066068,1.145887228,276.0316416,102.3596117,93.42702304,63.01955737,53.98538519,29.27248608,61.3366831,49.27889059,36.72819429,46.28049717,36.02767366,14.51151018
265,0.300973587,3659.042097,4539.723027,9.340852377,32.98141721,48.0433616,2800.8663,64.67034055,122.8941033,0.406381286,92.63819732,49.3693478,2705.071182,24.88937845,51.72200703,3332.827428,23.06923823,67.35299155,0.859037209,276.0658792,102.3903129,93.62125584,63.03617536,53.9519059,29.59607505,61.31178245,49.56339178,36.70770289,46.28051041,36.10936727,9.21180788
266,0.302148269,3678.282722,4522.819794,9.219025603,32.67202087,48.06555706,2799.963462,65.27204824,122.8758275,0.408767837,92.60996136,49.54611823,2704.94645,24.67861446,50.92970966,3331.611135,22.94281478,67.35136556,1.563362493,275.7000098,102.3611034,93.53094236,63.03988399,53.92765819,29.50382815,61.22531347,49.62071501,36.67505607,46.2741236,36.13684683,13.87144969
267,0.296709558,3667.257179,4525.921653,9.374489347,32.88671134,47.75728016,2799.703747,65.46961983,122.905349,0.407857414,92.6044617,49.0480021,2704.910549,24.75800292,49.55561072,3331.965258,22.74817551,67.31453629,-0.251855514,275.8365584,102.3602554,93.54503375,63.08384464,53.86902679,29.0916862,61.45888992,49.33310591,36.70705332,46.2897904,36.28272227,8.881705425
268,0.303031651,3659.961016,4500.491106,9.311504807,32.80800832,48.22087595,2799.8833,65.72952651,122.9009257,0.404419761,92.67688403,48.87735919,2704.60884,24.9387121,49.10558373,3331.749045,22.80838285,67.31454989,0.711134424,275.7958323,102.3763682,93.7396532,63.11973494,53.81061104,29.75278715,61.11730718,48.97830987,36.68967876,46.26235594,36.28248688,12.67271399
269,0.300835681,3679.516385,4509.276312,9.394439257,32.90139751,48.07080298,2797.925199,65.55861805,122.8919782,0.399699472,92.52963523,48.96124273,2702.46162,25.02652643,51.48297426,3330.428213,22.92682339,67.32770817,-0.305359129,275.59547,102.3748652,93.44564019,63.13237163,53.83880977,29.75840149,61.37633142,48.4730219,36.70165585,46.27669955,36.19706953,10.26673086
270,0.300722087,3686.234943,4490.728411,9.306244817,32.38063697,48.27232296,2799.162246,64.39304423,122.9106533,0.395341135,92.64523779,50.14969538,2703.342998,24.84269248,49.44114858,3331.161721,22.88610392,67.32791488,1.059639264,275.6008491,102.3634507,93.30609795,63.12517902,53.81397909,29.66549745,61.23014076,47.87491762,36.68253056,46.24451605,36.10260524,11.83546759
271,0.302645714,3670.475457,4515.241769,9.337265831,32.79718651,48.07456606,2799.61735,65.60066212,122.9060701,0.388098178,92.67502316,49.50550271,2703.955228,24.92913238,48.66867539,3331.136797,22.99520557,67.30603803,0.889521653,275.648998,102.3570965,93.6425241,63.13757541,53.80858946,29.76944682,61.14446139,47.14138183,36.69764223,46.25297584,36.30223902,11.69739786
272,0.300477702,3672.779081,4534.719954,9.367062084,32.55980227,48.11393767,2799.195119,64.81846707,122.8905959,0.385930601,92.60468415,50.80113692,2703.113093,24.78893143,51.02418378,3330.749035,23.09093321,67.35371355,-0.094397406,275.8276394,102.3524352,93.33362511,63.14972265,53.78777895,29.56065929,61.33287503,46.89000117,36.69361687,46.28189682,36.10242704,9.258851627
273,0.306943701,3661.40517,4510.361777,9.314209401,32.56680234,47.83617082,2799.90991,65.09115359,122.9077176,0.38635234,92.63413118,49.85697078,2704.050102,25.03167681,52.68618738,3332.044217,22.86491048,67.36153224,0.173846974,275.4526423,102.3706667,93.21200844,63.18039044,53.76399372,29.98475329,61.26305897,46.79936275,36.68621134,46.28391343,36.29018237,11.06432718
274,0.297623129,3652.835623,4505.488077,9.283678184,32.47611346,47.83243839,2799.080052,65.35406155,122.9226543,0.386736168,92.58529149,50.63764543,2703.356173,25.07261752,48.98770762,3331.037954,22.84410699,67.3519005,-2.206794529,275.7532305,102.3326155,93.15681037,63.17452666,53.76190248,29.37998855,61.18597359,46.56529073,36.69352949,46.2343034,36.09544144,16.85500863
275,0.296272427,3655.465203,4498.081958,9.348735527,32.34109969,47.81001017,2798.81832,65.02306761,122.909099,0.379913925,92.60794566,50.20577683,2703.944593,24.75321994,49.48837867,3330.755575,22.84191662,67.3262671,0.113335729,275.3598534,102.3603021,93.29066817,63.211686,53.7891414,29.33299324,61.25559745,45.94810365,36.71213546,46.28169598,36.17887186,12.58373319
276,0.304590517,3685.425573,4514.099313,9.279578903,32.40416517,48.09518002,2799.588133,64.32498931,122.8948027,0.37773995,92.64314416,49.99682034,2703.679069,24.9000743,51.64517616,3331.377046,22.77388933,67.33905703,1.132029039,275.2683014,102.3487026,93.24422492,63.196922,53.79578985,30.01265776,61.15606498,45.70133089,36.69463975,46.27949437,36.16965549,12.35697931
277,0.304819772,3677.026607,4504.274744,9.325043933,32.59970299,47.95308114,2799.726345,64.74161551,122.918521,0.376980482,92.68916821,48.37214944,2704.749212,24.97548467,52.01878808,3332.010948,23.02608312,67.33771206,-0.077198283,275.4985625,102.3530961,93.47934651,63.22754938,53.72244474,30.1443354,61.19598348,45.46887279,36.66599502,46.26246003,36.19207339,11.72145618
278,0.30054696,3683.287169,4454.686947,9.309762426,32.76243358,47.87966812,2799.823933,64.60578729,122.9023895,0.37381061,92.62323396,49.8770872,2704.814814,24.76310407,49.6464674,3332.859566,22.77709763,67.30794013,0.910524049,275.8058052,102.3426196,93.51348422,63.25195853,53.71341872,29.63875961,61.35455268,45.48031776,36.66145285,46.2772991,36.41671335,11.4716303
279,0.302618544,3634.938246,4450.702875,9.262788951,32.51244938,48.13099734,2799.426223,65.1573076,122.9076571,0.374723276,92.46949151,51.11129555,2704.069643,24.97613606,49.91174051,3331.298737,22.78111093,67.28312442,0.789498063,275.606937,102.3318967,93.22289262,63.2609572,53.71995151,29.64961179,61.3123502,45.58086793,36.69302177,46.26232624,36.18749443,8.210473452
280,0.303803083,3673.890843,4473.546473,9.362196474,32.62579686,47.90370671,2801.231517,65.47027335,122.9028498,0.382119104,92.55878819,48.46803628,2705.456645,24.76728854,49.33570183,3333.185698,22.94542777,67.28043697,-1.270387606,275.3668016,102.3563212,93.20459418,63.23807675,53.76956205,29.83949035,61.26077538,45.86503701,36.71780674,46.26776683,36.24514482,13.00402917
281,0.305585338,3677.038738,4486.715035,9.240015404,32.60380942,47.84743588,2801.292548,64.27563372,122.9075446,0.379283498,92.61102849,49.24113576,2705.81683,25.0434602,49.34732262,3333.521585,22.64041287,67.26991683,1.44046618,275.4341943,102.3351576,93.35630794,63.21804256,53.78101347,30.06690429,61.2388317,46.18086814,36.74571659,46.27114028,36.1683441,16.09702422
282,0.303892592,3685.045432,4450.15102,9.371200511,32.41000901,47.48886179,2801.584692,65.07423957,122.9025088,0.383061515,92.53743967,51.74189666,2705.520855,24.93133031,48.8773584,3333.882989,22.80946975,67.25853539,0.322878256,275.6939292,102.3485256,93.35354895,63.18649937,53.83464782,29.74039128,61.37869095,46.6749417,36.7165886,46.27283351,36.19700798,12.59070114
283,0.298055195,3666.939524,4496.505139,9.34494886,32.59229844,47.89849905,2801.211344,64.79890193,122.8782681,0.393367264,92.52787879,49.55382591,2705.740861,24.89141032,48.93740794,3334.052964,22.93329991,67.26519405,-1.407645642,275.9320552,102.3501736,93.28065922,63.1297468,53.83968793,29.40698801,61.25131209,47.46808404,36.73107752,46.27074143,36.13866745,13.10313267
284,0.299503115,3666.450958,4526.501992,9.268554451,32.70247778,47.98799102,2800.745988,64.32506292,122.8762156,0.396785294,92.44560561,48.65893131,2704.969746,24.76044784,49.4478779,3332.23948,22.98594767,67.23591281,-2.11947174,276.0545713,102.3963817,93.61664432,63.16455679,53.84360375,29.40398185,61.30970074,47.89191812,36.74263312,46.27930531,36.21929755,10.763374
285,0.299141907,3713.670911,4509.924595,9.325447512,32.51063407,48.03254756,2800.352323,64.91576012,122.8966787,0.398942108,92.45455372,51.63805667,2704.750849,24.78150523,50.14545736,3332.98708,23.01966122,67.23047192,1.447121007,276.0387669,102.3675859,93.39917259,63.16926547,53.80080334,29.42962902,61.32933251,48.32226311,36.72256265,46.27841997,36.09990227,13.79256867
286,0.295849585,3687.839419,4519.456868,9.313059694,32.30176383,47.71407957,2800.383133,64.32969397,122.8756913,0.401701328,92.48835862,50.43751307,2705.137975,24.90690472,49.99446932,3333.015243,22.95204312,67.2599565,0.634522975,275.6089006,102.3883982,93.23667831,63.18991533,53.76337641,29.07255953,61.29524187,48.7701187,36.72234605,46.28299737,36.1938991,11.0247149
287,0.29447016,3696.41888,4498.491543,9.331196793,32.71693748,47.91761304,2800.166763,65.52106136,122.8735753,0.404557513,92.51656994,50.13587468,2704.545993,24.89806378,50.24574439,3332.164917,22.93322239,67.25188072,1.558952012,275.6457815,102.3576332,93.50475606,63.2437265,53.74395012,28.96497706,61.32183161,48.94647395,36.75476848,46.28896846,36.232106,12.32913663
288,0.305898937,3676.345405,4496.046922,9.355897866,32.60497033,48.08362774,2800.454497,65.27081707,122.9325603,0.406478947,92.66507656,50.52079582,2704.992374,24.90411987,49.64583905,3332.411136,22.81106033,67.31528137,2.920619615,275.8221979,102.3362213,93.2977372,63.25398403,53.70155251,29.94551366,61.10719083,49.14421441,36.71796802,46.25092701,36.3715326,12.39959712
289,0.298457639,3681.296925,4502.411809,9.44031926,32.3967431,47.97087775,2799.711855,64.43637086,122.8982669,0.399731463,92.58297686,50.31098187,2704.448919,24.92268773,48.29869862,3332.332232,22.90053894,67.28422767,-1.378369515,275.109503,102.3468738,93.26143718,63.30148568,53.68918254,29.38581046,61.49494804,48.62987145,36.74731613,46.32335718,36.2841091,15.22478851
290,0.298039855,3676.210271,4428.733949,9.250576963,32.34224657,48.17173902,2800.428723,65.00463663,122.9003167,0.399019967,92.615872,50.96255856,2704.312645,24.67947784,50.15627716,3332.199918,23.02874594,67.28480429,-0.498825442,275.3122234,102.3530779,93.66215186,63.33648386,53.60455228,29.34644469,61.36209509,48.47770009,36.73634723,46.26905695,36.19301103,11.51416155
291,0.301791964,3630.234246,4440.45828,9.351943092,32.67039349,47.94199353,2800.106598,63.96242243,122.9002252,0.396105149,92.59883634,48.66078246,2704.11182,24.80642239,47.34020477,3331.947151,22.63561011,67.29089884,-2.31903451,275.6520592,102.3273842,93.37216704,63.37789558,53.55850027,29.65868882,61.28787981,48.38760256,36.71842654,46.2672674,36.2355034,9.540743906
292,0.307817383,3652.742114,4492.481317,9.405167998,33.01390646,48.06135017,2799.625527,65.26675829,122.8923494,0.396270737,92.688823,50.95376648,2703.858721,24.81361274,49.33244806,3332.01572,22.98677588,67.32857437,0.938613107,275.1478236,102.3339015,93.31891313,63.34323621,53.62686243,30.40712749,61.15062507,48.19909584,36.69900733,46.27791742,36.2393767,12.97113626
293,0.311311174,3669.702222,4474.612518,9.256420834,32.49493272,47.62345174,2798.701591,64.81094139,122.8834267,0.389668891,92.61119556,49.70065705,2703.430106,24.99032166,49.64843682,3330.407354,22.83341735,67.32158705,-0.907538316,275.5780242,102.3435683,93.37868711,63.34389895,53.6646133,30.74181235,61.14560069,47.32897176,36.73127498,46.30600894,36.21327549,11.79578489
294,0.310242046,3686.680486,4482.495099,9.358605359,32.44760471,48.07955232,2798.252293,64.81576557,122.91038,0.388824942,92.58221952,50.13752988,2702.402184,24.89324219,50.01913176,3330.614501,22.87622442,67.32996437,2.26224161,275.5505244,102.3607724,93.3959163,63.29759719,53.73326825,30.64931072,61.24838406,46.73071388,36.70978357,46.32302327,36.29665271,11.56771908
295,0.314047591,3671.926435,4524.990975,9.330241276,32.61576561,47.9191348,2799.321636,65.50954527,122.8939595,0.379794096,92.590557,48.08399279,2704.163665,24.78144099,51.05304047,3331.333336,22.84582897,67.30665445,0.407660789,275.8189018,102.3645893,93.42290819,63.22195822,53.80354323,30.79607303,61.32909114,46.20790911,36.75540116,46.30505757,36.21671287,11.75706135
296,0.311884877,3673.181728,4502.79668,9.337993487,32.85535698,48.09283482,2798.970245,65.34137402,122.8992356,0.380242225,92.52289842,52.51666743,2703.819038,25.00806345,49.09568406,3331.671252,23.01637601,67.28369227,-0.123234705,275.7247634,102.3748621,93.32624138,63.18027452,53.83110732,30.57733499,61.19325636,46.21408259,36.74475871,46.28845854,36.09906101,10.43693041
297,0.305338102,3655.407009,4483.883351,9.361720179,32.86694067,47.99237448,2801.633214,64.11581837,122.9195921,0.384480692,92.61662819,51.7793562,2706.471855,24.64118207,49.86226462,3333.799333,22.80153686,67.31249443,3.321985114,275.6781394,102.3458627,93.34679302,63.23248664,53.74476275,29.97042578,61.36413267,46.64641812,36.73923455,46.31499533,36.12915233,13.95628923
298,0.300162371,3683.823988,4481.243969,9.388250545,32.73600182,48.03394239,2801.739536,65.42990258,122.9172437,0.388351276,92.61960555,50.14429251,2705.840656,24.95118673,49.61433561,3333.777515,22.95523706,67.25430175,2.512150934,275.9405267,102.3508008,93.52316051,63.27861011,53.69423916,29.8060794,61.36996226,47.18942355,36.7466941,46.29143731,36.36531843,11.38547474
299,0.302176405,3692.849537,4524.397538,9.251037953,32.29527561,47.97879045,2800.805439,65.56918123,122.9064599,0.394436633,92.53489603,51.38532216,2705.557686,24.9359841,50.89215213,3333.418013,22.96336635,67.28727425,1.373443916,275.8045037,102.3448486,93.34880367,63.28651207,53.69004424,29.57418674,61.28074419,47.8823332,36.75809666,46.30765556,36.15045888,10.7025398
300,0.29637579,3695.758566,4460.050684,9.340787194,32.65383,48.03944523,2800.75823,65.37688393,122.8870035,0.397173949,92.50574318,48.42901776,2704.443618,24.92088079,47.91315962,3332.052533,22.90145762,67.2554486,1.959379639,275.6451898,102.36244,93.27456411,63.26759196,53.68927442,29.2344397,61.3083541,48.16367588,36.69685714,46.29021692,36.26938569,10.56026494
301,0.301804046,3663.219712,4519.657017,9.337191707,32.85212426,48.30365687,2800.96446,65.26282864,122.8973784,0.396733287,92.5494284,48.85240637,2705.313033,24.80186359,49.57429684,3332.915283,22.87120736,67.27909138,-1.282392088,275.6795356,102.3419364,93.20952989,63.26316771,53.70136363,29.52429715,61.43309103,48.42266309,36.72685393,46.27576942,36.28121924,9.813122906
302,0.298198585,3670.766145,4529.869326,9.37535703,32.94290683,47.65145279,2801.094847,65.75499392,122.9031358,0.400085971,92.6024674,50.48272693,2705.49746,24.68068604,50.80419128,3333.390118,23.06968233,67.2757804,0.494074256,275.0199101,102.3361392,93.23850709,63.18984051,53.8197931,29.36199817,61.32794616,48.82595655,36.73932961,46.29559394,36.08133624,11.48077988
303,0.302565587,3647.052316,4495.049292,9.319987181,32.72143538,47.88297867,2800.768764,64.13830754,122.8874132,0.39966853,92.57499694,50.16886002,2704.73521,24.81667246,51.62680054,3332.684196,23.11025604,67.28955096,1.863879117,275.6403367,102.3854922,93.64053182,63.13789075,53.85474121,29.82914605,61.1888476,48.97581234,36.72967782,46.29930444,36.14158135,14.27672511
304,0.301252639,3659.477512,4524.480077,9.360930617,32.52713575,48.19477737,2799.233626,65.24272627,122.885208,0.4055109,92.54225249,51.20766135,2704.170641,24.9153928,50.84968527,3331.916968,23.04589379,67.32745877,-1.84377799,275.5868225,102.3848401,93.47120349,63.11774253,53.87213578,29.72372662,61.20836388,49.19072685,36.73480049,46.27920945,36.01069231,12.34264075
305,0.30560166,3709.554892,4508.482178,9.285815903,32.58244156,47.81858759,2799.107686,64.64770069,122.8765922,0.406629045,92.52451332,49.77947681,2703.529513,24.6315225,51.521635,3331.508881,22.89364791,67.32653045,-1.200091719,275.0972773,102.3803509,93.23654409,63.0902326,53.90552388,30.13944556,61.13402479,49.0846593,36.72505048,46.28885822,36.10077915,11.99410774
306,0.303910275,3664.808655,4523.114414,9.380108369,32.7223493,47.51863276,2800.03031,64.25393901,122.8807733,0.403962433,92.63629668,49.77874962,2704.16011,24.94351374,48.28260387,3332.491158,22.84649682,67.31887576,0.32242452,275.3863834,102.3822037,93.4612022,63.06332112,53.91382525,30.05231547,61.19008153,48.82923956,36.72160172,46.30326357,36.22319194,12.93785459
307,0.311576207,3645.349771,4555.269449,9.351920759,32.83258517,48.07529167,2800.300294,64.56280982,122.9131063,0.398426717,92.69658109,50.16503018,2704.634291,24.79108879,52.02782861,3332.150998,22.87972756,67.30615194,0.391344119,275.5376153,102.3798985,93.44422726,63.06505556,53.9400244,30.69471117,61.07080154,48.5936658,36.72566553,46.32524062,36.19804965,14.0575589
308,0.300640878,3684.135626,4560.579649,9.379386684,32.51571095,47.91319958,2800.098491,65.14241888,122.8782978,0.396529878,92.57681086,50.20151535,2704.024391,24.7388104,49.6593237,3332.123772,22.85427819,67.28487727,2.378697952,275.1961508,102.3620827,93.3063463,63.0596655,53.93551868,29.80153364,61.40021096,48.34031503,36.69553425,46.28866092,36.10120605,7.077135066
309,0.303156617,3655.900472,4528.466349,9.295404684,32.50993077,47.9542654,2800.320088,64.11939413,122.9091413,0.401849063,92.59537148,50.66987814,2705.127852,24.89112271,50.29175887,3332.704269,22.84375397,67.34070782,2.599736286,275.3700522,102.3517999,93.16270788,63.12187845,53.82798809,29.63297173,61.26283568,48.84866712,36.70253388,46.27743144,36.06330261,13.71706141
310,0.30248845,3666.400054,4485.523615,9.374743419,32.64485602,47.87734217,2800.43988,65.02315591,122.908624,0.400879441,92.66218254,49.37959532,2704.611607,24.86529267,47.03721168,3332.609858,22.95557289,67.31851693,-0.999336568,275.7903644,102.3714118,93.35670649,63.23722994,53.68184721,29.74780658,61.19820031,48.7290384,36.72095291,46.29011132,36.18320132,16.58543003
311,0.303407584,3662.475629,4523.006185,9.369922459,32.78023789,48.30193916,2799.061099,65.04987228,122.9164994,0.394606444,92.59363866,49.2188709,2703.747684,24.60150492,50.06283525,3331.04925,22.7813721,67.27941173,0.652078911,275.5410446,102.3697714,93.33047785,63.33366384,53.61796653,29.78264317,61.26495147,48.23546553,36.7076718,46.26742093,36.14169764,12.04456759
312,0.298487118,3670.777911,4522.909867,9.345665048,32.45684097,48.26703516,2799.873973,63.42640214,122.9136308,0.39105468,92.71610483,49.7181569,2704.71078,24.97582552,50.74921082,3332.221919,23.03506979,67.30977188,-0.175316141,275.4959915,102.3263905,93.36965369,63.23833636,53.80277077,29.50042791,61.386452,47.9009971,36.72312917,46.3011494,36.19139102,11.85029598
313,0.305100539,3682.675456,4515.122456,9.385532867,32.68071896,47.86294989,2799.655109,65.26508008,122.9338913,0.391304063,92.68714557,49.99056262,2704.573011,24.77079986,48.51353134,3332.495019,22.7715216,67.32935536,-0.450495081,275.622922,102.335285,93.39722754,63.17656081,53.84763332,30.19138376,61.28769331,47.60952161,36.69951816,46.27934043,36.31941833,10.22009287
314,0.300264431,3682.634818,4507.216429,9.387296702,32.87010017,47.86699163,2800.671665,65.64435912,122.9011971,0.389070922,92.61818132,51.11416196,2705.145953,24.88435913,49.17068532,3333.206966,22.63984792,67.22642417,0.486964973,275.7090223,102.3727701,93.52358526,63.16768321,53.82554867,29.51568184,61.43459114,47.32083079,36.70731534,46.2536008,36.12642316,13.53186465
315,0.305019115,3676.546443,4531.802578,9.417057285,32.63357752,48.06071357,2801.243911,64.53023561,122.8981172,0.393385096,92.59019184,49.76767895,2705.876384,24.88969163,50.0118641,3332.973285,22.97695874,67.26311068,1.040663823,275.1544871,102.330373,93.19001902,63.17683914,53.82230979,29.92037702,61.31262372,47.92173541,36.70904465,46.27062243,36.37695173,14.45826477
316,0.306016145,3670.481337,4519.124802,9.458570596,32.89019701,47.78477161,2800.232913,64.34949584,122.8996939,0.395272539,92.52044883,49.73498283,2705.246598,24.72091456,49.42417213,3332.530863,22.94769023,67.23823753,0.242989894,275.7527948,102.3501419,93.30528425,63.19047754,53.8165149,30.18499333,61.32953529,48.17889644,36.71779647,46.28271696,36.22752798,10.55465095
317,0.309496367,3661.852616,4502.217913,9.285161709,32.36902895,48.31033217,2799.590838,64.50941925,122.8936264,0.398560879,92.42742129,48.32457841,2704.235662,24.97369079,49.36731337,3331.787575,23.11568921,67.24034411,1.281971014,275.4437024,102.3892508,93.1208798,63.15430878,53.84376884,30.29373516,61.2062359,48.3183635,36.70377567,46.26192689,36.2664448,10.14614097
318,0.305470745,3646.606923,4513.60518,9.396738664,32.48233463,47.98219973,2800.258448,64.8458984,122.8877543,0.399387955,92.6151811,50.18149746,2705.17173,24.67922873,48.7373058,3332.665165,22.85958266,67.29884468,1.887254346,275.0664393,102.3538116,93.14585905,63.13413698,53.88133097,30.26696102,61.18165215,48.57498145,36.72788574,46.29382903,36.26181788,13.05446381
319,0.310536818,3691.580089,4508.49202,9.349490077,32.78167054,47.88330516,2799.306779,65.36418631,122.9063485,0.397654521,92.62239157,49.76764382,2704.054834,24.84684795,49.02076859,3332.183397,22.88628164,67.29816482,1.820291957,275.8351644,102.3952136,93.40416226,63.08419397,53.94370764,30.47470171,61.07478985,48.11689761,36.74735592,46.29984513,36.23133416,10.40390263
320,0.312824084,3659.930347,4516.683639,9.297439373,32.72565766,47.80246962,2798.536198,64.68978166,122.8788577,0.393181445,92.41063328,50.22465718,2702.792219,24.91462572,49.3317085,3330.766582,22.84258782,67.28325941,-0.430065691,275.5640605,102.4008964,93.010714,63.02890947,54.01027426,30.47240759,61.25005456,47.73751848,36.72648855,46.32761955,35.97697535,8.831452481
321,0.308969755,3666.37941,4543.852215,9.374925781,32.40801178,48.06524008,2799.746695,65.30237163,122.8891714,0.390327175,92.58951477,51.37644755,2704.330332,24.73108876,51.60142057,3332.273298,22.76771092,67.28576861,-1.193386751,275.7784009,102.3895278,93.25808629,62.97975637,54.04609725,30.48056124,61.1757441,47.61607711,36.73560559,46.267801,36.11995644,10.06775811
322,0.315333471,3631.158732,4492.247486,9.36365378,32.67724602,47.98356803,2800.298844,64.59161675,122.8856288,0.390432395,92.54804919,50.88555547,2704.033129,24.9312545,50.23839029,3331.861532,22.89723376,67.28155071,0.926760966,275.6042785,102.3722482,93.31964247,62.99856555,53.98602232,30.98482207,61.20953115,47.58598331,36.74894777,46.2922812,36.09467078,9.852710217
323,0.309406685,3672.222763,4478.590621,9.265336037,32.78309609,48.03460917,2800.179502,65.97629597,122.9009228,0.392901077,92.56118629,50.04314435,2704.542904,24.81791169,48.86736231,3332.371432,22.97496287,67.28662181,0.617150124,275.2442921,102.3964835,93.23587003,63.01035411,53.98148043,30.4527407,61.18674544,47.97390541,36.75656358,46.26420684,36.13829324,12.682166
324,0.312389918,3688.495151,4480.023022,9.330945723,32.5427016,48.00552303,2800.500732,65.02380369,122.9032657,0.396658185,92.58370646,50.04368815,2704.64077,24.87460633,48.18897109,3332.724775,22.92666139,67.31043096,2.257920409,275.5334068,102.3818809,93.24451871,63.07878035,53.90087748,30.80581418,61.17715018,48.1772491,36.76088832,46.27319669,36.09647797,11.78951586
325,0.310737645,3659.962903,4481.105393,9.254833986,32.57986242,47.96053803,2800.327519,65.25129359,122.9294508,0.400653912,92.56556713,50.9940277,2704.876803,24.82488311,51.03426767,3332.501875,22.84930141,67.26986658,-1.135583458,275.7271454,102.3695456,93.5176634,63.15748387,53.82174345,30.46985087,61.26614354,48.31381617,36.73937275,46.28020696,36.19587872,11.79539435
326,0.308019852,3654.869057,4463.008791,9.387149538,32.76180881,48.12283765,2799.728789,64.89867693,122.903934,0.395135696,92.59484613,50.87141542,2704.483836,24.70949088,49.66780147,3331.941441,22.94037114,67.24474602,0.050802911,275.7970305,102.3632827,93.63820787,63.18172976,53.77798259,30.26788207,61.24536501,48.08468925,36.70990131,46.26717174,36.16109384,13.96829789
327,0.309391251,3702.885553,4508.24149,9.360867507,32.91194956,48.02653748,2798.925991,64.64306775,122.9165479,0.394574876,92.52715497,50.39981096,2703.640311,24.72402342,50.01540691,3331.206543,22.82454951,67.25336642,-1.253803334,275.5374992,102.3510404,93.20657044,63.24416099,53.72892709,30.29098741,61.28033149,47.95281034,36.74177335,46.27668662,36.19842265,13.61641536
328,0.304959068,3708.32462,4456.702486,9.311429636,32.78385419,48.10676089,2799.28695,65.44485715,122.8987961,0.393022685,92.68516465,50.39159772,2704.274876,24.84300251,49.38051666,3331.780969,22.71462784,67.28792565,-1.656111298,275.7112303,102.3401872,93.32138419,63.26981333,53.69273919,30.1677393,61.19437957,47.50208253,36.76895087,46.25577004,36.34285242,13.98849432
329,0.304438731,3663.603632,4503.918142,9.429986341,32.76968755,48.12506601,2798.707031,64.68108419,122.9177182,0.382097995,92.53672219,49.46053074,2703.103338,24.85590087,49.56580734,3330.91609,23.02733068,67.25085294,0.074429222,275.6204355,102.3549814,93.3971501,63.16638967,53.88999304,30.01903582,61.32083537,46.66445374,36.75496017,46.28060029,36.01734058,12.50548275
330,0.301693635,3643.271271,4525.303573,9.417219061,33.1000471,48.1237495,2799.72574,65.25930624,122.8914456,0.380395407,92.58041553,51.57310341,2704.605785,24.61746116,51.36342091,3331.753326,22.948031,67.2441346,0.495769245,275.5012453,102.3654288,93.42946714,63.0009011,54.06241798,29.84188128,61.29867199,46.4439504,36.75770579,46.27391996,36.2609764,9.261542956
331,0.30830553,3667.362095,4508.44521,9.337355523,32.68272344,47.99672928,2798.870693,65.54586873,122.8767147,0.382316061,92.5001359,51.1116694,2703.899639,24.91568197,47.57504782,3331.861161,22.9001922,67.27463433,1.33436745,275.6932438,102.4070527,93.13347712,62.88143279,54.15648705,30.2652069,61.06957794,46.42015903,36.71741279,46.22704289,35.98274204,8.836941288
332,0.30866859,3667.345691,4547.950984,9.365104944,32.3963093,47.99469451,2801.710002,64.06457259,122.8959948,0.384864753,92.56359707,50.67976993,2706.271466,24.73360474,48.59265505,3334.207816,22.84312648,67.28909041,0.222063995,275.4024632,102.3763816,93.08959885,62.93679607,54.06703538,30.24583869,61.28488192,46.97263211,36.72347817,46.24853852,36.15931673,11.47615738
