INDEX,VA1,VA2,VA3,VA4,VA5,VA6,VA7,VA8,VA9,VA10,VA11,VA12,VA13,VA14,VA15,VA16,VA17,VA18,VA19,VA20,VA21,VA22,VA23,VA24,VA25,VA26,VA27,VA28,VA29,VA30,VA31,VA32,VA33,VA34,VA35,VA36,VA37,VA38,VA39,VA40,VA41,VA42,VA43,VA44,VA45,VA46,VA47,VA48,VA49,VA50
2/19/2016 16:59,0.266744545,3675.33161,4388.456561,9.260002411,32.15676363,47.10883204,2801.560131,65.08213691,122.9024378,0.195391381,91.96736759,51.80715617,2705.535813,25.35208368,48.81778497,3333.628516,22.80800137,66.60989301,0.322878256,273.0123291,102.4480715,92.33765633,32.4518236,14.81532184,18.69073123,5.976537652,16.57102518,4.036534081,32.87097264,21.40685203,13.39405811,0.843221167,16.00269854,5.377085009,6.726107942,3.313657117,-0.005754204,0.569236559,0.18952261,53.9631079,44.47688168,63.01934579,53.09611264,26.08620501,60.64945344,24.13503855,37.21360266,46.43512092,35.96848757,13.02869397
2/19/2016 17:59,0.260942022,3657.244338,4434.803721,9.233802192,32.33794197,47.51838028,2801.199167,64.80685667,122.8781705,0.205655877,91.95801771,49.62138761,2705.766441,25.31264962,48.87851639,3333.817516,22.93183809,66.61592844,-1.407645642,273.2438217,102.4495108,92.25956084,32.40040094,14.85265,18.82528989,6.021544841,16.70694654,4.094893571,32.47163709,21.72636865,13.46928708,1.02251518,16.14496202,5.380817208,6.663077207,3.226065833,-0.005754204,0.569236559,0.18952261,53.9631079,44.47688168,62.9629147,53.10106816,25.75613484,60.52237161,24.93209436,37.22874305,46.43314014,35.91001692,13.54619612
2/19/2016 18:59,0.262390475,3656.773432,4464.793292,9.157425533,32.44608531,47.60795691,2800.764072,64.33272655,122.8763069,0.209086456,91.87786031,48.72928906,2705.024019,25.18251495,49.39002119,3332.045295,22.98452954,66.58591583,-2.11947174,273.3541332,102.4951868,92.58173051,32.02850624,14.83959346,18.64088199,5.968113793,16.64418373,4.058717152,32.44216546,21.82847482,13.61942952,0.739590174,15.99644462,5.373299254,6.645036444,3.201368715,0.016791775,0.579443547,0.19264539,53.5709927,44.34507608,62.99802713,53.10489742,25.7531957,60.58090202,25.36446679,37.24127407,46.4419224,35.99248564,11.21907769
2/19/2016 19:59,0.262029715,3704.010796,4448.207902,9.214194962,32.25440295,47.65223469,2800.378293,64.92329489,122.8967273,0.211275366,91.88705144,51.7106095,2704.812846,25.20395453,50.08933657,3332.800508,23.01826956,66.58016958,1.447121007,273.3387062,102.4665292,92.36741143,32.64448992,14.98657085,18.70873025,6.068838759,16.96167137,4.016902729,32.8501974,21.83396917,13.33881013,0.97254348,16.41896909,5.436773211,6.748889431,3.267614164,0.016791775,0.579443547,0.19264539,53.5709927,44.34507608,63.00303583,53.06199969,25.77892422,60.59973994,25.80273789,37.22168316,46.44125305,35.87267945,14.2514671
2/19/2016 20:59,0.258767312,3678.197027,4457.727294,9.201888533,32.0460612,47.33361039,2800.427328,64.3371368,122.8758233,0.214071735,91.9226176,50.51178691,2705.218729,25.32975435,49.94001551,3332.84569,22.9506988,66.60886348,0.634522975,272.9117047,102.4872068,92.2109503,32.42247009,14.92671362,18.67010462,6.106877403,16.47326632,4.046279631,32.40990177,21.61424461,13.82970879,1.072478139,15.5569484,5.430351639,6.694806553,3.190043708,0.029173884,0.58116133,0.204996886,53.33575391,42.91168718,63.02399049,53.02441742,25.4248662,60.56619495,26.25454211,37.22180614,46.44603643,35.96721867,11.49193808
2/19/2016 21:59,0.257396844,3686.790527,4436.754205,9.219974806,32.46055478,47.53706025,2800.203739,65.52813959,122.8736907,0.217038896,91.94877976,50.21200632,2704.619211,25.32137604,50.19304778,3331.989458,22.93189779,66.60028473,1.558952012,272.9431258,102.4566296,92.47396906,31.80298637,15.13568212,19.17639902,5.927014729,16.41054663,4.058171698,32.54801197,21.82904265,13.03773437,0.743745495,15.94515231,5.396650358,6.66324831,3.184529068,0.029173884,0.58116133,0.204996886,53.33575391,42.91168718,63.07804259,53.00489977,25.31811792,60.59245018,26.43834738,37.25484115,46.45215564,36.00510297,12.78991845
2/19/2016 22:59,0.268750141,3666.733184,4434.298393,9.244847932,32.35004247,47.70281944,2800.493609,65.2778047,122.9325824,0.219128405,92.09659689,50.59783719,2705.067834,25.32768124,49.59577755,3332.230713,22.80977294,66.66320049,2.920619615,273.1273513,102.435634,92.27806687,32.04518082,14.80776317,18.382982,6.124771905,16.81728712,4.026724785,32.90794374,21.72113539,13.50995649,0.886796371,16.15073146,5.398510223,6.710143958,3.275497982,0.029173884,0.58116133,0.204996886,53.33575391,42.91168718,63.088578,52.9623671,26.29103982,60.37889886,26.63927046,37.21837888,46.41414131,36.14329723,12.85722907
2/19/2016 23:59,0.261338731,3671.699512,4440.651032,9.328903529,32.14201779,47.58918135,2799.716692,64.4424438,122.8982327,0.212428247,92.01075306,50.39036909,2704.492114,25.34713314,48.25104242,3332.110658,22.89925928,66.63168744,-1.378369515,272.4129099,102.4466769,92.24395393,31.9568397,14.83009725,18.57981227,6.046023678,16.49156112,4.045821937,32.50027326,21.64268918,13.14304692,0.931252936,15.95865115,5.399643849,6.681045188,3.225889558,0.004245173,0.558643693,0.180718827,52.74304503,44.06443713,63.13633453,52.94985241,25.73451044,60.76429441,26.12962184,37.24907948,46.48697955,36.05521252,15.66699402
2/20/2016 0:59,0.260930376,3666.627543,4366.96063,9.139249484,32.08480411,47.78981209,2800.412863,65.01062347,122.9001997,0.211798681,92.04195216,51.04183202,2704.332686,25.10363844,50.11120469,3331.965076,23.02753488,66.63248611,-0.498825442,272.5986325,102.4526872,92.62842963,32.02975203,14.90838486,18.89217056,5.912832712,16.84446473,4.110159365,32.93753137,21.70189268,12.91059981,0.926279748,15.94125289,5.407633306,6.771849459,3.193334601,0.004245173,0.558643693,0.180718827,52.74304503,44.06443713,63.17158502,52.86507012,25.69604432,60.63203179,25.98588985,37.23774924,46.43271325,35.96354465,11.95351672
2/20/2016 1:59,0.264654901,3620.666156,4378.668986,9.24074989,32.41326242,47.55941831,2800.072592,63.96813601,122.899952,0.208887953,92.02278238,48.74061918,2704.113873,25.23082183,47.29764174,3331.68995,22.63443185,66.63816602,-2.31903451,272.9388619,102.4274308,92.3426696,31.96822453,14.98808796,19.30784879,5.92147349,16.17971387,4.082524005,32.50446423,21.77926579,13.53636868,0.878701134,16.239319,5.416488473,6.717666947,3.236059772,0.006137085,0.568750146,0.179481787,53.35083231,43.65711089,63.21324891,52.81882671,26.00556026,60.55870454,25.89307519,37.22033093,46.43100979,36.00443302,9.972381052
2/20/2016 2:59,0.270615243,3643.188583,4430.680732,9.294152116,32.75757931,47.67846051,2799.624157,65.27243587,122.8923326,0.209040368,92.11704071,51.03388686,2703.894271,25.23882878,49.29356838,3331.786998,22.98562295,66.67524586,0.938613107,272.4388868,102.4339488,92.29877789,32.07612711,14.72138004,19.25038655,6.140880992,16.43319282,4.116500666,32.31768582,21.84423428,13.2900586,1.028839952,15.81879419,5.386844912,6.631969797,3.247810687,0.006137085,0.568750146,0.179481787,53.35083231,43.65711089,63.17883994,52.88705439,26.74738457,60.42254411,25.69290252,37.20180558,46.44186992,36.00997021,13.41957094
2/20/2016 3:59,0.274074533,3660.16278,4412.796106,9.145408332,32.23824466,47.23979606,2798.681829,64.8159325,122.8833892,0.202489095,92.03684064,49.78167745,2703.449415,25.41595035,49.61305234,3330.158439,22.83231335,66.66710794,-0.907538316,272.864275,102.4437701,92.35801123,32.06986971,14.81901415,18.97494818,5.774937103,16.73450659,4.08519365,32.20069841,21.80524484,13.2241969,0.938796491,16.31020875,5.368093608,6.782738619,3.295543137,0.006137085,0.568750146,0.179481787,53.35083231,43.65711089,63.17974524,52.92461538,27.07889496,60.41760505,24.8237589,37.23461855,46.47022228,35.98369219,12.23403793
2/20/2016 4:59,0.273009853,3677.153958,4420.664239,9.24746599,32.18826403,47.69567189,2798.250731,64.82094014,122.9103374,0.201654622,92.01013813,50.21823752,2702.436221,25.31912876,49.98742006,3330.395051,22.8751965,66.67624077,2.26224161,272.8211747,102.4606282,92.35886901,31.70812334,14.80381701,18.91250195,5.920796405,16.58836966,4.081088325,32.54846112,21.66759902,13.56436282,0.763406478,16.40037665,5.430291733,6.692741148,3.230230335,0.010652824,0.572150518,0.192144523,54.16615815,44.04174133,63.13366411,52.99309742,26.98691955,60.51957832,24.2257674,37.21328788,46.48745715,36.0671379,12.02024136
2/20/2016 5:59,0.276806239,3662.411914,4463.145148,9.219045198,32.35596926,47.53443055,2799.295587,65.51446627,122.8938407,0.192612688,92.01590806,48.16546095,2704.175126,25.20738533,51.02380003,3331.087311,22.8448362,66.65187827,0.407660789,273.084365,102.4645962,92.3876361,32.38164164,14.95899942,19.02536187,6.033637535,16.73834037,4.079707837,32.48850529,21.59091925,13.46993961,0.765617875,16.15953371,5.418322969,6.842331438,3.198013755,0.010652824,0.572150518,0.192144523,54.16615815,44.04174133,63.05823222,53.06319267,27.13264435,60.59985962,23.70192678,37.25895307,46.46960262,35.98642579,12.20021387
2/20/2016 6:59,0.274664647,3663.679811,4440.933932,9.226928058,32.59481272,47.70759767,2798.964881,65.346493,122.8992918,0.19293334,91.9510504,52.59878543,2703.851422,25.43426471,49.06811321,3331.448375,23.01543326,66.62768204,-0.123234705,272.9849727,102.4747301,92.29117049,32.23895923,14.97386162,18.53325873,6.069015659,16.62776447,4.084517274,32.71938383,21.7877126,13.66020793,0.939292579,16.06364169,5.42333038,6.729127158,3.313914134,0.009230593,0.585278989,0.197465248,53.36524614,44.04963435,63.01676541,53.09055366,26.91600694,60.46489021,23.70379121,37.24852784,46.4530561,35.87009359,10.89412394
2/20/2016 7:59,0.268164388,3645.915268,4422.008775,9.250442499,32.60727355,47.60666774,2801.635004,64.12153548,122.9195762,0.197036832,92.04451912,51.86184165,2706.512944,25.06791573,49.83592349,3333.578909,22.80061416,66.65529469,3.321985114,272.9416322,102.4461253,92.31912409,32.00879008,14.94226696,18.56101153,5.918436385,16.59885258,4.070812343,32.73119228,21.71209325,13.50466866,0.772420859,16.0269006,5.388569354,6.723998919,3.280580729,0.009230593,0.585278989,0.197465248,53.36524614,44.04963435,63.06915251,53.0040692,26.31384284,60.63441238,24.12332496,37.24337635,46.47979638,35.89907039,14.41438202
2/20/2016 8:59,0.263006865,3674.344345,4419.355393,9.276943618,32.47524916,47.64763982,2801.707969,65.43554856,122.9171144,0.200866283,92.04153926,50.22786865,2705.847473,25.37792234,49.58873293,3333.523999,22.95433068,66.59618229,2.512150934,273.1946492,102.4512165,92.48956779,32.46486455,14.87542455,18.72081175,6.055265847,17.05007177,4.080314309,32.47425129,21.79390175,13.39845183,1.06808342,15.76924622,5.408897324,6.701128839,3.276023798,0.009230593,0.585278989,0.197465248,53.36524614,44.04963435,63.11548493,52.95337792,26.15100356,60.63996812,24.66933351,37.25136894,46.45629472,36.13416172,11.82266862
2/20/2016 9:59,0.265036416,3683.381829,4462.499127,9.139857646,32.03338556,47.59233462,2800.803375,65.57513674,122.9064027,0.206866001,91.95925151,51.46917714,2705.592162,25.36311824,50.86788714,3333.201702,22.96250541,66.62892959,1.373443916,273.0520192,102.4450982,92.30933756,32.59101973,15.00336105,18.63514152,6.147999582,16.78145017,4.054072999,32.47072441,21.69724212,13.13289999,0.76403884,16.62478405,5.392656359,6.621108191,3.205847802,0.020234714,0.568124506,0.183546911,53.58632198,43.6488995,63.12359072,52.94906628,25.92078626,60.55164063,25.36606604,37.26305811,46.47268513,35.91986812,11.15392721
2/20/2016 10:59,0.259263851,3686.302964,4398.143657,9.229606156,32.39171198,47.65279792,2800.787522,65.38283579,122.887119,0.209649358,91.93308994,48.51357962,2704.509541,25.34843899,47.89036247,3331.870118,22.90060383,66.59636558,1.959379639,272.8910076,102.4623381,92.23634988,31.67062705,14.88669713,18.52164271,6.063709129,16.35729802,4.005585901,32.49209115,21.90378105,13.43729658,0.894463229,15.70926745,5.407703509,6.722566258,3.261715984,0.020234714,0.568124506,0.183546911,53.58632198,43.6488995,63.10487991,52.94819247,25.58391141,60.57928068,25.65707381,37.20229175,46.45529575,36.0403051,11.0257777
2/20/2016 11:59,0.264667383,3653.777509,4457.738195,9.225873503,32.59050524,47.91674625,2800.99921,65.26885308,122.8975375,0.209240465,91.97775892,48.93744351,2705.386148,25.2299035,49.55325981,3332.735471,22.87037096,66.61947012,-1.282392088,272.9273714,102.4419447,92.17829812,32.31063062,14.89464532,18.63068418,6.112744171,16.62203187,4.049397761,32.38408909,21.66973414,13.46016137,0.880899924,16.26781896,5.401494677,6.657532877,3.243164904,0.006446008,0.574252254,0.202219428,54.38053187,43.85787534,63.1006865,52.96013985,25.87113935,60.70305312,25.91926342,37.23273964,46.44101232,36.05232704,10.28357097
2/20/2016 12:59,0.26106615,3661.33313,4467.942706,9.264147547,32.68206434,47.26407002,2801.10513,65.76086483,122.9031931,0.212586723,92.02719851,50.56787238,2705.546733,25.10894626,50.7846874,3333.178428,23.06889259,66.61503076,0.494074256,272.2703173,102.4366067,92.21324951,32.14874565,14.9903744,19.0148929,6.026911704,16.52005787,4.067649645,32.62371856,21.72390557,12.93627245,0.800469856,15.90721434,5.411284876,6.652455712,3.269074325,0.006446008,0.574252254,0.202219428,54.38053187,43.85787534,63.02751612,53.07847673,25.70938935,60.59867223,26.32098481,37.24558959,46.46108913,35.85138362,11.93715794
2/20/2016 13:59,0.265389088,3637.628954,4433.108707,9.208940755,32.45792135,47.49550291,2800.759971,64.14374197,122.8873554,0.212271395,91.9957817,50.25375618,2704.761198,25.24493884,51.60929574,3332.461808,23.10950239,66.62855624,1.863879117,272.8738976,102.4857223,92.59554884,32.60382114,15.05436911,18.96330485,6.089046162,16.58444668,4.019822274,32.51477698,21.84504449,12.94572541,1.063986944,15.86658873,5.400783762,6.73029835,3.258851679,0.006446008,0.574252254,0.202219428,54.38053187,43.85787534,62.9757328,53.1132569,26.17207083,60.46061793,26.48083187,37.2363268,46.46486649,35.91111484,14.72100002
2/20/2016 14:59,0.264077674,3650.063221,4462.527423,9.249936502,32.2622982,47.80739228,2799.258324,65.24798755,122.885219,0.218158693,91.96642378,51.29240799,2704.228355,25.34393321,50.8345054,3331.737602,23.04521363,66.66682426,-1.84377799,272.8134173,102.4848342,92.41939999,32.24876641,14.96680562,19.14945278,6.125100649,16.39748169,4.065692815,32.47278024,21.77942292,13.6024895,0.948974683,16.27481574,5.415699639,6.709975186,3.255657558,0.018511754,0.582060563,0.194450643,54.42326893,44.35218208,62.95573883,53.13050695,26.06683378,60.48045969,26.70313628,37.24153734,46.44480411,35.78086257,12.8031489
2/20/2016 15:59,0.268382539,3700.149123,4446.517161,9.1748741,32.31864296,47.43082,2799.16218,64.65255999,122.8767661,0.21935637,91.95222782,49.86457979,2703.620119,25.06066175,51.50818802,3331.357501,22.892983,66.66474017,-1.200091719,272.3296215,102.4802871,92.19494628,32.29194752,14.86533462,18.8855797,5.927305859,16.31185031,4.059274427,32.56780182,21.63641821,13.23081253,0.910631301,15.53626248,5.421977187,6.69952113,3.317217701,0.018511754,0.582060563,0.194450643,54.42326893,44.35218208,62.92837665,53.16374685,26.4781955,60.40648167,26.60352778,37.23237595,46.4545247,35.87212992,12.46782779
2/20/2016 16:59,0.2666901,3655.414065,4461.137351,9.269105595,32.4581257,47.13057904,2800.059549,64.25873008,122.8807746,0.21688315,92.05986379,49.86283395,2704.225642,25.37280917,48.27129024,3332.313359,22.84583194,66.65642632,0.32242452,272.6142158,102.4822784,92.4188362,32.15688025,14.96584599,19.3647408,6.023382455,16.62343979,4.09551652,32.5207485,21.7622721,13.42242378,0.863085017,16.45126758,5.400377535,6.711516531,3.232361298,0.006785604,0.585111307,0.193269819,54.38586509,43.84959444,62.90165847,53.17190425,26.39096974,60.46212007,26.35498922,37.22921782,46.46905546,35.99309108,13.3958256
2/20/2016 17:59,0.274296186,3635.964526,4493.280629,9.241126332,32.56976678,47.6865133,2800.301093,64.56746792,122.9129409,0.211458877,92.11589434,50.24863523,2704.671978,25.22045221,52.01854627,3331.932804,22.87908192,66.64240836,0.391344119,272.7711675,102.4809221,92.41066339,32.24072324,14.91340643,18.36326563,6.157566476,16.37586414,4.05930428,32.76308041,21.80029353,13.15409875,0.782006887,16.38550105,5.432633473,6.661668506,3.238109131,0.006785604,0.585111307,0.193269819,54.38586509,43.84959444,62.90355357,53.19796335,27.02744813,60.34422369,26.12168026,37.23348545,46.49118794,35.96608008,14.49790775
2/20/2016 18:59,0.263428081,3674.759698,4498.575409,9.268215512,32.25193809,47.52371074,2800.078812,65.14675241,122.8781143,0.209571931,91.99507099,50.28558305,2704.041881,25.16825203,49.65201702,3331.884373,22.85367583,66.62151098,2.378697952,272.4223498,102.4631954,92.2683642,32.47700732,14.86422645,18.78769016,6.190776743,16.77948938,4.040179803,32.62531522,21.73051093,12.9155803,0.844406204,16.23781869,5.440493365,6.714882943,3.193613441,0.006785604,0.585111307,0.193269819,54.38586509,43.84959444,62.89832388,53.19327252,26.14096399,60.67111737,25.88050149,37.20374695,46.45468113,35.86896072,7.515531549
2/20/2016 19:59,0.265951137,3646.53431,4466.447398,9.18442722,32.24511879,47.5648258,2800.35346,64.12418281,122.9092496,0.214751223,92.02212718,50.75278202,2705.197852,25.32094933,50.28657278,3332.525369,22.84323077,66.6776798,2.599736286,272.5918539,102.4523809,92.1233815,32.26601491,14.84930965,18.85097383,5.904306651,16.51766646,4.058577922,32.20872054,21.81765774,13.33960314,0.76530091,16.16641732,5.418643327,6.739216426,3.263711919,-0.002785311,0.556372114,0.204623542,52.76882722,43.8372686,62.96070352,53.08556444,25.97309929,60.53504477,26.38114603,37.21053169,46.44360859,35.8331469,14.19246866
2/20/2016 20:59,0.265264631,3657.042088,4423.487357,9.263787479,32.38103571,47.48717817,2800.439881,65.0277492,122.9086588,0.213835998,92.083714,49.46226554,2704.651534,25.29554194,47.03267368,3332.388586,22.95504999,66.65327638,-0.999336568,273.0145285,102.472402,92.32622785,32.22070511,14.8639387,18.79864642,6.044622871,16.69892695,4.044893985,32.37830568,21.75856414,13.15487372,0.862195895,16.03213424,5.392468512,6.604447464,3.272487365,-0.002785311,0.556372114,0.204623542,52.76882722,43.8372686,63.0761973,52.93921768,26.08607611,60.47054106,26.25525448,37.22970983,46.45639964,35.9520827,17.0389554
2/20/2016 21:59,0.266178329,3653.127097,4460.953667,9.258972129,32.51492758,47.91121661,2799.037984,65.0545286,122.9164464,0.207619548,92.01247229,49.30096961,2703.763065,25.03149898,50.05947752,3330.807072,22.78086719,66.61386612,0.652078911,272.7547492,102.4708846,92.28994974,32.4066987,14.79045511,18.6668702,5.871878698,16.51892211,4.103161442,33.0474091,21.90230689,13.60558279,0.922283449,15.8675495,5.415279436,6.639524109,3.264745532,-0.005944956,0.582128458,0.193039823,54.22388631,43.19451925,63.17279404,52.87514274,26.12044129,60.53735475,25.76767413,37.21634617,46.43365736,35.90988819,12.49150642
2/20/2016 22:59,0.26126695,3661.439274,4460.844436,9.234676782,32.19071466,47.87617416,2799.838926,63.43171014,122.9134309,0.204087788,92.13336693,49.79849255,2704.712424,25.40641461,50.74731804,3331.969434,23.0345967,66.64421301,-0.175316141,272.7042175,102.4274819,92.3246774,31.81396217,14.71533639,19.02176957,5.961065775,16.45146889,4.079149119,32.07407536,21.80918662,13.02875026,0.821726161,16.3592496,5.413268964,6.695280988,3.347808446,-0.005944956,0.582128458,0.193039823,54.22388631,43.19451925,63.07763633,53.05979218,25.83906718,60.65857736,25.42016743,37.23249517,46.46762066,35.9582707,12.29488436
2/20/2016 23:59,0.267823085,3673.346698,4453.042016,9.27466953,32.41458462,47.47146877,2799.599037,65.27023913,122.9336882,0.204249209,92.10209193,50.07135886,2704.554779,25.20125414,48.5127359,3332.216578,22.77106361,66.66284965,-0.450495081,272.828815,102.4366003,92.35385825,32.19631797,15.10178077,18.37049998,5.783304361,16.49453681,4.049461143,32.2264584,21.65544952,12.96522256,0.904720467,16.00044596,5.409321947,6.66008074,3.226478196,-0.005944956,0.582128458,0.193039823,54.22388631,43.19451925,63.01603118,53.10447522,26.5243466,60.56065458,25.12010066,37.20888195,46.44583067,36.08610418,10.65673517
2/21/2016 0:59,0.263033606,3673.315383,4445.119976,9.276217787,32.60251675,47.47476283,2800.577047,65.64937715,122.9009158,0.201893785,92.02912314,51.19539525,2705.089097,25.31492218,49.16999726,3332.889888,22.6394153,66.55890738,0.486964973,272.9040102,102.4741003,92.47317105,31.78253677,15.06728069,18.77410311,6.132705246,16.40976219,4.051696107,32.73693676,21.76047312,13.45950033,0.92042192,16.20912232,5.407701096,6.750969651,3.213565417,0.019376939,0.578419194,0.185041147,53.85879398,43.16581061,63.00731383,53.08219902,25.85342316,60.70615721,24.82553315,37.21707683,46.42010761,35.89281614,13.95574018
2/21/2016 1:59,0.267747617,3667.237441,4469.691976,9.306099947,32.36620056,47.66836155,2801.206623,64.53603243,122.8980836,0.205877915,92.00944585,49.84844722,2705.877896,25.3208873,50.01172353,3332.717203,22.97657622,66.59500435,1.040663823,272.3521325,102.4313924,92.14521877,31.75684776,14.9534635,18.77801394,6.112484521,17.07414778,4.062858225,32.64576255,22.02971072,13.67445041,1.01774971,16.23681059,5.414059311,6.703530416,3.208265102,0.019376939,0.578419194,0.185041147,53.85879398,43.16581061,63.0166489,53.07878983,26.25400194,60.58498234,25.40138539,37.21909807,46.43733784,36.14516396,14.91924621
2/21/2016 2:59,0.268715836,3661.181967,4456.997941,9.347642303,32.62197153,47.39203308,2800.194468,64.35523919,122.8996737,0.207606772,91.93784937,49.81634135,2705.247768,25.15224494,49.42414882,3332.277065,22.94731466,66.56881286,0.242989894,272.9434704,102.4509116,92.25611586,32.28328661,15.07596234,19.04710718,6.101088883,16.46661571,4.089105737,32.6237485,21.6981098,13.33612599,1.129413929,16.47606475,5.444648296,6.667356955,3.181566427,-0.003662305,0.572936915,0.17970267,54.06642108,44.63230932,63.03045345,53.07280074,26.51582971,60.60210519,25.64749626,37.22810708,46.44953632,35.99594723,11.01119129
2/21/2016 3:59,0.272185109,3652.561649,4440.082012,9.174438834,32.1000182,47.91747378,2799.595289,64.51540847,122.8938041,0.210789788,91.84909091,48.4063197,2704.27871,25.40527203,49.36762243,3331.583305,23.11533152,66.5700539,1.281971014,272.6300888,102.4896822,92.06842803,32.33506689,15.01061986,18.97517261,5.919275033,16.17413955,4.055790977,32.34653884,21.75942358,13.11322208,0.796728647,15.89887244,5.435965688,6.67296889,3.26060662,-0.003662305,0.572936915,0.17970267,54.06642108,44.63230932,62.9944284,53.09994708,26.62341712,60.48011486,25.78426549,37.2144087,46.42869842,36.03667641,10.62406334
2/21/2016 4:59,0.268150362,3637.325446,4451.457323,9.286025912,32.21450596,47.58954365,2800.298509,64.85264716,122.8879761,0.211611514,92.03860442,50.26238336,2705.250669,25.11153348,48.73848152,3332.495367,22.85925704,66.62741947,1.887254346,272.2595221,102.4542719,92.10285117,32.51162963,15.04735576,19.24845764,5.966248048,16.55902428,4.007878579,32.15210996,21.59707062,13.19039473,0.992223005,15.97062132,5.392836201,6.8002292,3.324072365,-0.003662305,0.572936915,0.17970267,54.06642108,44.63230932,62.97441978,53.13736496,26.59572806,60.45558946,26.02542737,37.23900598,46.46082518,36.03214732,13.54130579
2/21/2016 5:59,0.273193103,3682.30524,4446.329288,9.238931509,32.51443418,47.49011768,2799.305971,65.37051043,122.9063735,0.210046499,92.03687853,49.8496354,2704.093393,25.27911288,49.02192195,3331.96563,22.88597699,66.62455788,1.820291957,273.0277622,102.4963026,92.36246592,32.16507054,14.79138287,18.93096044,6.135680015,16.54294844,4.071610119,32.75869318,21.85630548,13.39768951,1.048929842,16.61371934,5.421194911,6.555762934,3.292238967,0.010054313,0.568794306,0.173775419,54.8210452,43.62614973,62.92459044,53.19956499,26.80125476,60.34978792,25.57499852,37.25889622,46.46687329,35.99998233,10.85566588
2/21/2016 6:59,0.275471166,3650.662574,4454.507591,9.186742555,32.4562021,47.40917092,2798.577642,64.69611735,122.8789799,0.205580696,91.82993519,50.30780593,2702.869924,25.34724291,49.33350189,3330.604103,22.84229773,66.61038967,-0.430065691,272.7445316,102.5016399,91.95572131,32.33156968,14.96050095,19.02786664,5.984560706,16.41801237,4.026470133,32.62117078,21.7593441,12.80035126,0.726269485,15.96937629,5.43356503,6.706445856,3.211159064,0.010054313,0.568794306,0.173775419,54.8210452,43.62614973,62.86942835,53.26597192,26.79801531,60.52411588,25.21327007,37.23849862,46.49473061,35.74670254,9.308792019
2/21/2016 7:59,0.271618089,3657.121618,4481.66491,9.264342549,32.13890722,47.67194811,2799.805879,65.30920071,122.8893436,0.202914731,92.00984245,51.4592042,2704.426871,25.16401808,51.60299854,3332.128624,22.76743283,66.6110925,-1.193386751,272.9604,102.4901977,92.20962351,31.87565659,14.83129247,19.14290373,5.930945612,16.94573465,4.055122259,32.65575139,21.74188674,13.37175191,0.794606101,16.31368184,5.41653703,6.751021774,3.205260194,0.011179708,0.58511508,0.192294511,54.32757389,43.16282092,62.82044724,53.30165966,26.80630635,60.45054282,25.09940898,37.24753773,46.43476203,35.889864,10.5507518
2/21/2016 8:59,0.277933774,3621.910207,4430.049672,9.25309365,32.4074209,47.5896723,2800.317459,64.59806043,122.8855908,0.203084642,91.96164846,50.9697454,2704.088046,25.36432182,50.24015724,3331.673834,22.89693539,66.60600131,0.926760966,272.7789538,102.4734311,92.26605216,32.56545325,14.59998643,18.85769516,5.957019875,16.540946,4.048295826,32.87023296,21.5680496,13.12073396,0.98031367,16.67415549,5.382612883,6.692334641,3.238515175,0.011179708,0.58511508,0.192294511,54.32757389,43.16282092,62.83941615,53.2414597,27.30577189,60.48447637,25.08209001,37.26154826,46.45930727,35.86256819,10.31125723
2/21/2016 9:59,0.272044827,3662.984142,4416.380522,9.154789481,32.51212938,47.64068286,2800.2338,65.98301475,122.9009995,0.205586341,91.9786988,50.12761243,2704.631509,25.2512587,48.8695181,3332.226666,22.97471051,66.61097033,0.617150124,272.4127459,102.4974841,92.17713186,32.04055185,14.86261601,19.07725161,6.028128923,16.68966113,4.056297939,32.76260063,21.8585972,12.97826084,0.762353669,16.08941203,5.413349234,6.707165168,3.22224003,0.011179708,0.58511508,0.192294511,54.32757389,43.16282092,62.85137446,53.23676934,26.77749236,60.46177215,25.48248955,37.26919373,46.43122474,35.90685059,13.16041113
2/21/2016 10:59,0.274992311,3679.2659,4417.799709,9.22046522,32.2724149,47.61114053,2800.551099,65.03037185,122.9032858,0.209452432,91.99922221,50.1290319,2704.726806,25.30830279,48.19076231,3332.572276,22.92640302,66.63332862,2.257920409,272.7039227,102.483184,92.19183183,32.2623237,14.95947889,18.74563996,6.061873753,16.99168159,4.071080192,32.75880676,21.72258803,13.17946479,0.955811876,16.08951313,5.411555334,6.572720042,3.29484755,0.023119534,0.576632175,0.196937492,53.33203649,43.8141623,62.91996232,53.15600906,27.12705272,60.45264525,25.69777933,37.27392582,46.44022731,35.86416612,12.2603159
2/21/2016 11:59,0.273359343,3650.743851,4418.870114,9.144275667,32.3077883,47.56585643,2800.359733,65.25767235,122.9293913,0.21359053,91.97794571,51.07984271,2704.942736,25.25884332,51.03644335,3332.335566,22.84901845,66.59274357,-1.135583458,272.8853381,102.4708221,92.45317348,32.27314267,15.01347764,18.75057346,5.967268688,16.7291252,4.045006531,32.90884231,21.66960363,13.09956564,1.070272344,16.13161805,5.41459568,6.744032689,3.286287459,0.023119534,0.576632175,0.196937492,53.33203649,43.8141623,62.99884211,53.07673239,26.79298415,60.54109597,25.85357067,37.25304025,46.44725863,35.96280255,12.25703348
